date,hospital,requests,A+,A-,B+,B-,AB+,AB-,O+,O-
2022-12-13,Hospital Kajang,0,0,0,0,0,0,0,0,0
2022-12-13,Hospital Kuala Kubu Baru,16,2,0,1,3,1,1,3,5
2022-12-13,Hospital Selayang,0,0,0,0,0,0,0,0,0
2022-12-13,Hospital Sultan Idris Shah Serdang,30,4,3,2,8,2,5,4,2
2022-12-13,Hospital Sungai Buloh,0,0,0,0,0,0,0,0,0
2022-12-13,Hospital Tanjung Karang,64,8,10,4,9,8,10,6,9
2022-12-13,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",0,0,0,0,0,0,0,0,0
2022-12-13,"Hospital Tengku Ampuan Rahimah, Klang",21,4,5,0,2,1,3,4,2
2022-12-13,Universiti Putra Malaysia Teaching Hospital,40,4,7,4,4,4,3,7,7
2022-12-13,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",16,3,1,3,2,0,3,2,2
2022-12-13,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",30,6,2,3,1,0,2,9,7
2022-12-13,Hospital Dungun,24,2,1,3,8,3,2,2,3
2022-12-13,Hospital Kemaman,6,1,1,0,0,3,0,1,0
2022-12-13,Hospital Besut,20,0,4,4,2,2,4,2,2
2022-12-13,Hospital Hulu Terengganu,35,3,4,4,5,4,5,2,8
2022-12-13,Hospital Setiu,0,0,0,0,0,0,0,0,0
2022-12-14,"Hospital Pakar Sultanah Fatimah, Muar",0,0,0,0,0,0,0,0,0
2022-12-14,"Hospital Sultanah Nora Ismail, Batu Pahat",42,4,9,3,8,5,2,4,7
2022-12-14,"Hospital Enche Besar Hajjah Kalsom, Kluang",6,2,0,0,1,0,0,0,3
2022-12-14,Hospital Segamat,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Pontian,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Kota Tinggi,16,1,2,3,2,2,1,2,3
2022-12-14,Hospital Mersing,12,1,1,3,0,1,4,0,2
2022-12-14,Hospital Tangkak,20,3,3,4,1,1,2,4,2
2022-12-14,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",15,3,2,2,0,2,1,1,4
2022-12-14,Sultan Ismail Hospital,0,0,0,0,0,0,0,0,0
2022-12-14,"Hospital Sultanah Aminah, Johor Bahru[2]",0,0,0,0,0,0,0,0,0
2022-12-14,"Sultanah Bahiyah Hospital, Alor Setar",0,0,0,0,0,0,0,0,0
2022-12-14,"Sultan Abdul Halim Hospital, Sungai Petani",0,0,0,0,0,0,0,0,0
2022-12-14,Pendang Hospital,12,1,2,0,5,2,1,0,1
2022-12-14,Kulim Hospital,0,0,0,0,0,0,0,0,0
2022-12-14,Baling Hospital,10,3,1,0,1,0,0,1,4
2022-12-14,Sik Hospital,24,2,1,4,2,1,4,4,6
2022-12-14,Hospital Yan,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Jitra,21,6,3,3,3,2,2,2,0
2022-12-14,Hospital Kuala Nerang,14,4,3,1,1,0,2,2,1
2022-12-14,"Hospital Raja Perempuan Zainab II, Kota Bharu",0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Pasir Mas,16,1,3,1,2,4,1,1,3
2022-12-14,Hospital Tumpat,12,1,0,5,2,1,2,1,0
2022-12-14,Hospital Machang,5,0,0,0,1,1,2,1,0
2022-12-14,Hospital Jeli,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Tanah Merah,0,0,0,0,0,0,0,0,0
2022-12-14,"Hospital Tengku Anis, Pasir Putih",0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Gua Musang,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Kuala Krai,72,10,6,11,9,11,10,5,10
2022-12-14,Hospital Universiti Sains Malaysia (HUSM),0,0,0,0,0,0,0,0,0
2022-12-14,Kuala Lumpur Hospital,0,0,0,0,0,0,0,0,0
2022-12-14,National Heart Institute of Malaysia (IJN),0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Canselor Tuanku Muhriz UKM (HCTM),0,0,0,0,0,0,0,0,0
2022-12-14,University Malaya Medical Centre (UMMC),6,0,1,0,1,1,1,2,0
2022-12-14,Hospital Angkatan Tentera Tuanku Mizan,10,2,0,2,1,2,1,1,1
2022-12-14,Hospital Rehabilitasi Cheras,35,5,5,6,4,4,5,2,4
2022-12-14,Hospital Nukleus Labuan,0,0,0,0,0,0,0,0,0
2022-12-14,Jabatan Kesihatan Labuan,0,0,0,0,0,0,0,0,0
2022-12-14,Malacca General Hospital,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Alor Gajah,14,1,1,2,1,2,0,2,5
2022-12-14,Hospital Jasin,10,1,1,2,3,1,0,0,2
2022-12-14,Hospital Angkatan Tentera Terendak,6,1,0,1,0,0,1,2,1
2022-12-14,Tuanku Ja'afar Hospital,0,0,0,0,0,0,0,0,0
2022-12-14,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Port Dickson,6,1,1,2,2,0,0,0,0
2022-12-14,Hospital Tampin,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Jelebu,24,1,3,3,3,4,4,2,4
2022-12-14,Hospital Jempol,12,1,2,1,1,2,3,1,1
2022-12-14,Hospital Rembau,14,5,0,0,3,2,0,3,1
2022-12-14,Tengku Ampuan Afzan Hospital,6,0,1,0,0,0,2,1,2
2022-12-14,Hospital Pekan,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Kuala Lipis,7,0,1,1,0,0,2,0,3
2022-12-14,Hospital Raub,8,1,0,1,0,1,1,2,2
2022-12-14,Hospital Bentong,5,0,1,0,0,1,1,2,0
2022-12-14,Hospital Jerantut,24,2,4,3,3,4,3,3,2
2022-12-14,Hospital Jengka,21,0,1,2,0,1,6,5,6
2022-12-14,Hospital Muadzam Shah,24,2,2,3,1,5,2,4,5
2022-12-14,"Hospital Sultan Haji Ahmad Shah, Temerloh",28,5,6,3,6,4,0,3,1
2022-12-14,Hospital Cameron Highlands,14,1,0,2,2,4,0,2,3
2022-12-14,Hospital Rompin,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Universiti Islam Antabangsa (UIA) Kuantan,8,2,0,1,1,1,0,0,3
2022-12-14,Hospital Bera,0,0,0,0,0,0,0,0,0
2022-12-14,Penang General Hospital,12,1,2,2,1,2,0,2,2
2022-12-14,Hospital Sungai Bakap,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Bukit Mertajam,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Balik Pulau,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Seberang Jaya,14,2,1,1,5,0,2,1,2
2022-12-14,Hospital Kepala Batas,30,9,2,2,6,2,1,4,4
2022-12-14,Hospital Batu Gajah,0,0,0,0,0,0,0,0,0
2022-12-14,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",7,0,2,1,0,1,0,3,0
2022-12-14,Hospital Changkat Melintang,8,0,0,2,0,1,1,2,2
2022-12-14,Hospital Grik,20,2,1,4,5,1,4,1,2
2022-12-14,Hospital Kampar,16,4,0,0,2,2,3,2,3
2022-12-14,Hospital Kuala Kangsar,24,2,1,4,3,4,2,5,3
2022-12-14,Hospital Parit Buntar,0,0,0,0,0,0,0,0,0
2022-12-14,"Hospital Raja Permaisuri Bainun, Ipoh",0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Selama,7,2,1,0,1,0,2,1,0
2022-12-14,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Sg. Siput,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Slim River,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Tapah,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Taiping,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Teluk Intan,0,0,0,0,0,0,0,0,0
2022-12-14,"Hospital Tuanku Fauziah, Kangar",14,3,2,0,1,3,2,3,0
2022-12-14,Putrajaya Hospital,16,0,1,2,1,1,6,3,2
2022-12-14,National Cancer Institute,6,0,1,0,0,1,1,1,2
2022-12-14,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",0,0,0,0,0,0,0,0,0
2022-12-14,"Duchess of Kent Hospital, Sandakan",20,2,4,4,1,0,3,2,4
2022-12-14,Hospital Beaufort,40,7,3,5,5,6,7,6,1
2022-12-14,Hospital Beluran,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Keningau,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Kinabatangan,7,0,1,0,2,0,1,3,0
2022-12-14,Hospital Kota Belud,24,0,2,4,3,5,1,3,6
2022-12-14,Hospital Kota Marudu,21,4,1,3,2,2,3,3,3
2022-12-14,Hospital Kuala Penyu,12,1,1,0,3,3,3,1,0
2022-12-14,Hospital Kudat,6,0,1,1,0,0,1,2,1
2022-12-14,Hospital Lahad Datu,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Mesra Bukit Padang,28,0,2,1,8,4,3,5,5
2022-12-14,Hospital Papar,7,0,1,0,1,1,1,0,3
2022-12-14,Hospital Ranau,8,1,1,0,2,0,2,0,2
2022-12-14,Hospital Semporna,48,5,3,4,3,8,5,8,12
2022-12-14,Hospital Sipitang,10,0,1,1,1,2,2,2,1
2022-12-14,Hospital Tambunan,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Tawau,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Tenom,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Wanita dan Kanak-Kanak Sabah[5],20,2,2,3,2,3,1,3,4
2022-12-14,Sarawak General Hospital,20,2,2,3,3,3,1,3,3
2022-12-14,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Bau,7,1,2,0,1,0,0,2,1
2022-12-14,Hospital Sibu,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Miri,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Sarikei,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Sri Aman,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Limbang,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Lawas,8,1,2,0,0,2,1,1,1
2022-12-14,Hospital Kapit,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Sentosa,10,2,3,0,0,2,1,1,1
2022-12-14,Hospital Mukah,6,0,0,1,1,2,0,1,1
2022-12-14,Hospital Marudi,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Lundu,14,1,1,2,3,2,1,1,3
2022-12-14,Hospital Bintulu,7,0,1,2,0,1,2,0,1
2022-12-14,Hospital Betong,7,1,0,3,1,1,0,0,1
2022-12-14,Hospital Serian,8,1,2,0,1,1,1,0,2
2022-12-14,Hospital Simunjan,6,0,0,3,1,1,1,0,0
2022-12-14,Rajah Charles Brooke Memorial Hospital,18,3,0,1,1,4,3,2,4
2022-12-14,Hospital Kanowit,5,1,1,1,0,0,1,1,0
2022-12-14,Hospital Saratok,16,2,3,3,1,1,2,3,1
2022-12-14,Hospital Dalat,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Shah Alam,18,3,6,1,0,3,2,0,3
2022-12-14,Hospital Ampang,7,1,0,0,1,3,1,1,0
2022-12-14,Hospital Banting,16,3,0,1,2,1,4,4,1
2022-12-14,Hospital Kajang,0,0,0,0,0,0,0,0,0
2022-12-14,Hospital Kuala Kubu Baru,15,2,1,3,3,2,1,1,2
2022-12-14,Hospital Selayang,28,2,4,6,6,2,1,2,5
2022-12-14,Hospital Sultan Idris Shah Serdang,7,3,0,0,1,1,0,1,1
2022-12-14,Hospital Sungai Buloh,15,2,0,2,4,1,1,4,1
2022-12-14,Hospital Tanjung Karang,10,1,2,1,1,3,0,1,1
2022-12-14,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",18,3,2,2,3,2,2,2,2
2022-12-14,"Hospital Tengku Ampuan Rahimah, Klang",16,1,2,1,4,3,2,2,1
2022-12-14,Universiti Putra Malaysia Teaching Hospital,88,14,11,13,12,10,6,11,11
2022-12-14,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",15,1,1,1,3,2,5,0,2
2022-12-14,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",30,3,4,2,3,5,6,2,5
2022-12-14,Hospital Dungun,64,10,4,8,10,11,6,2,13
2022-12-14,Hospital Kemaman,21,3,2,1,3,3,3,2,4
2022-12-14,Hospital Besut,12,0,3,0,3,2,1,1,2
2022-12-14,Hospital Hulu Terengganu,20,1,3,2,1,3,4,2,4
2022-12-14,Hospital Setiu,0,0,0,0,0,0,0,0,0
2022-12-15,"Hospital Pakar Sultanah Fatimah, Muar",32,5,3,2,7,5,4,2,4
2022-12-15,"Hospital Sultanah Nora Ismail, Batu Pahat",10,3,1,0,1,0,1,2,2
2022-12-15,"Hospital Enche Besar Hajjah Kalsom, Kluang",5,1,0,1,0,2,0,1,0
2022-12-15,Hospital Segamat,10,2,1,0,2,2,0,1,2
2022-12-15,Hospital Pontian,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Kota Tinggi,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Mersing,75,13,9,13,10,5,7,6,12
2022-12-15,Hospital Tangkak,32,3,3,5,7,1,6,3,4
2022-12-15,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",64,6,15,4,4,9,7,8,11
2022-12-15,Sultan Ismail Hospital,10,1,1,0,3,1,1,2,1
2022-12-15,"Hospital Sultanah Aminah, Johor Bahru[2]",7,0,4,0,1,0,1,0,1
2022-12-15,"Sultanah Bahiyah Hospital, Alor Setar",5,1,0,1,0,1,1,0,1
2022-12-15,"Sultan Abdul Halim Hospital, Sungai Petani",5,0,1,0,1,0,0,1,2
2022-12-15,Pendang Hospital,0,0,0,0,0,0,0,0,0
2022-12-15,Kulim Hospital,8,0,1,0,1,2,2,0,2
2022-12-15,Baling Hospital,6,1,0,0,1,1,2,1,0
2022-12-15,Sik Hospital,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Yan,5,1,0,1,0,3,0,0,0
2022-12-15,Hospital Jitra,40,2,6,2,6,6,8,4,6
2022-12-15,Hospital Kuala Nerang,8,1,0,0,0,2,3,0,2
2022-12-15,"Hospital Raja Perempuan Zainab II, Kota Bharu",0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Pasir Mas,18,4,2,1,4,3,1,2,1
2022-12-15,Hospital Tumpat,12,1,1,3,2,0,0,2,3
2022-12-15,Hospital Machang,14,1,0,3,2,2,2,2,2
2022-12-15,Hospital Jeli,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Tanah Merah,16,1,3,2,1,1,3,2,3
2022-12-15,"Hospital Tengku Anis, Pasir Putih",0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Gua Musang,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Kuala Krai,5,1,1,1,1,0,1,0,0
2022-12-15,Hospital Universiti Sains Malaysia (HUSM),8,0,0,3,1,1,0,2,1
2022-12-15,Kuala Lumpur Hospital,0,0,0,0,0,0,0,0,0
2022-12-15,National Heart Institute of Malaysia (IJN),20,4,2,3,1,4,0,4,2
2022-12-15,Hospital Canselor Tuanku Muhriz UKM (HCTM),12,1,1,2,1,1,6,0,0
2022-12-15,University Malaya Medical Centre (UMMC),15,1,2,2,1,1,0,3,5
2022-12-15,Hospital Angkatan Tentera Tuanku Mizan,40,6,5,0,6,6,6,4,7
2022-12-15,Hospital Rehabilitasi Cheras,16,2,1,2,3,5,2,1,0
2022-12-15,Hospital Nukleus Labuan,6,0,0,2,1,0,0,1,2
2022-12-15,Jabatan Kesihatan Labuan,0,0,0,0,0,0,0,0,0
2022-12-15,Malacca General Hospital,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Alor Gajah,32,10,2,2,5,4,1,4,4
2022-12-15,Hospital Jasin,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Angkatan Tentera Terendak,7,0,2,1,1,2,0,0,1
2022-12-15,Tuanku Ja'afar Hospital,0,0,0,0,0,0,0,0,0
2022-12-15,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",20,5,2,0,1,3,3,2,4
2022-12-15,Hospital Port Dickson,15,2,2,1,0,2,2,3,3
2022-12-15,Hospital Tampin,12,1,2,2,2,3,2,0,0
2022-12-15,Hospital Jelebu,6,1,0,0,0,0,3,1,1
2022-12-15,Hospital Jempol,6,3,1,0,0,1,1,0,0
2022-12-15,Hospital Rembau,14,1,1,3,2,3,2,1,1
2022-12-15,Tengku Ampuan Afzan Hospital,12,4,0,0,3,0,1,1,3
2022-12-15,Hospital Pekan,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Kuala Lipis,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Raub,5,1,1,1,1,0,1,0,0
2022-12-15,Hospital Bentong,14,2,2,0,3,3,3,1,0
2022-12-15,Hospital Jerantut,8,1,0,1,0,1,1,2,2
2022-12-15,Hospital Jengka,28,4,5,0,3,5,4,3,4
2022-12-15,Hospital Muadzam Shah,18,2,5,1,3,1,5,0,1
2022-12-15,"Hospital Sultan Haji Ahmad Shah, Temerloh",10,1,1,0,4,0,0,3,1
2022-12-15,Hospital Cameron Highlands,28,2,4,4,3,2,2,5,6
2022-12-15,Hospital Rompin,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Universiti Islam Antabangsa (UIA) Kuantan,18,1,1,4,2,2,4,1,3
2022-12-15,Hospital Bera,0,0,0,0,0,0,0,0,0
2022-12-15,Penang General Hospital,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Sungai Bakap,24,1,3,5,0,5,4,1,5
2022-12-15,Hospital Bukit Mertajam,6,2,1,1,2,0,0,0,0
2022-12-15,Hospital Balik Pulau,8,1,0,3,1,1,0,1,1
2022-12-15,Hospital Seberang Jaya,18,0,2,2,1,3,3,4,3
2022-12-15,Hospital Kepala Batas,40,5,4,4,6,3,6,9,3
2022-12-15,Hospital Batu Gajah,0,0,0,0,0,0,0,0,0
2022-12-15,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Changkat Melintang,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Grik,12,1,1,1,1,4,2,1,1
2022-12-15,Hospital Kampar,6,0,1,0,0,1,2,1,1
2022-12-15,Hospital Kuala Kangsar,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Parit Buntar,0,0,0,0,0,0,0,0,0
2022-12-15,"Hospital Raja Permaisuri Bainun, Ipoh",12,1,1,0,3,3,1,2,1
2022-12-15,Hospital Selama,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Seri Manjung,6,1,1,1,0,3,0,0,0
2022-12-15,Hospital Sg. Siput,5,1,2,0,1,0,0,1,0
2022-12-15,Hospital Slim River,6,2,0,1,0,2,1,0,0
2022-12-15,Hospital Tapah,10,1,0,0,1,1,4,2,1
2022-12-15,Hospital Taiping,7,1,1,2,1,0,1,0,1
2022-12-15,Hospital Teluk Intan,21,3,1,3,1,5,1,2,5
2022-12-15,"Hospital Tuanku Fauziah, Kangar",24,5,4,1,2,3,3,3,3
2022-12-15,Putrajaya Hospital,10,4,2,0,0,0,1,0,3
2022-12-15,National Cancer Institute,7,3,1,0,0,0,0,2,1
2022-12-15,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",0,0,0,0,0,0,0,0,0
2022-12-15,"Duchess of Kent Hospital, Sandakan",28,1,7,2,4,4,3,4,3
2022-12-15,Hospital Beaufort,42,7,9,6,3,2,6,6,3
2022-12-15,Hospital Beluran,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Keningau,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Kinabatangan,6,1,1,0,3,0,0,1,0
2022-12-15,Hospital Kota Belud,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Kota Marudu,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Kuala Penyu,12,1,1,4,1,2,0,2,1
2022-12-15,Hospital Kudat,8,2,2,1,1,2,0,0,0
2022-12-15,Hospital Lahad Datu,14,1,1,0,3,1,0,2,6
2022-12-15,Hospital Mesra Bukit Padang,42,9,6,6,2,5,6,6,2
2022-12-15,Hospital Papar,14,4,2,3,2,1,0,1,1
2022-12-15,Hospital Ranau,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Semporna,10,0,1,3,1,2,2,1,0
2022-12-15,Hospital Sipitang,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Tambunan,10,0,1,1,1,1,2,2,2
2022-12-15,Hospital Tawau,24,9,2,0,4,1,1,5,2
2022-12-15,Hospital Tenom,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Wanita dan Kanak-Kanak Sabah[5],5,1,1,2,0,1,0,0,0
2022-12-15,Sarawak General Hospital,21,3,0,0,2,3,6,5,2
2022-12-15,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Bau,10,2,3,0,0,0,1,1,3
2022-12-15,Hospital Sibu,8,1,3,0,0,2,0,1,1
2022-12-15,Hospital Miri,10,0,1,0,3,3,1,2,0
2022-12-15,Hospital Sarikei,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Sri Aman,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Limbang,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Lawas,7,3,1,0,0,1,0,0,2
2022-12-15,Hospital Kapit,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Sentosa,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Mukah,12,2,1,1,3,0,1,1,3
2022-12-15,Hospital Marudi,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Lundu,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Bintulu,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Betong,18,3,2,1,2,0,3,2,5
2022-12-15,Hospital Serian,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Simunjan,0,0,0,0,0,0,0,0,0
2022-12-15,Rajah Charles Brooke Memorial Hospital,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Kanowit,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Saratok,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Dalat,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Shah Alam,20,0,3,4,5,3,1,3,1
2022-12-15,Hospital Ampang,14,0,3,0,3,1,3,2,2
2022-12-15,Hospital Banting,14,1,2,0,3,2,3,3,0
2022-12-15,Hospital Kajang,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Kuala Kubu Baru,36,4,3,4,8,5,0,4,8
2022-12-15,Hospital Selayang,7,2,1,1,0,1,1,1,0
2022-12-15,Hospital Sultan Idris Shah Serdang,14,2,0,2,0,1,1,4,4
2022-12-15,Hospital Sungai Buloh,28,4,4,2,3,3,3,6,3
2022-12-15,Hospital Tanjung Karang,32,4,6,5,6,5,3,1,2
2022-12-15,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",16,2,6,5,2,0,1,0,0
2022-12-15,"Hospital Tengku Ampuan Rahimah, Klang",7,2,1,0,0,2,0,0,2
2022-12-15,Universiti Putra Malaysia Teaching Hospital,72,5,10,9,9,10,13,6,10
2022-12-15,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",0,0,0,0,0,0,0,0,0
2022-12-15,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",20,4,2,2,1,2,1,7,1
2022-12-15,Hospital Dungun,16,1,5,2,2,3,0,2,1
2022-12-15,Hospital Kemaman,21,6,3,6,2,0,0,2,2
2022-12-15,Hospital Besut,0,0,0,0,0,0,0,0,0
2022-12-15,Hospital Hulu Terengganu,32,3,5,2,3,6,6,3,4
2022-12-15,Hospital Setiu,0,0,0,0,0,0,0,0,0
2022-12-16,"Hospital Pakar Sultanah Fatimah, Muar",6,0,0,1,1,0,1,3,0
2022-12-16,"Hospital Sultanah Nora Ismail, Batu Pahat",0,0,0,0,0,0,0,0,0
2022-12-16,"Hospital Enche Besar Hajjah Kalsom, Kluang",0,0,0,0,0,0,0,0,0
2022-12-16,Hospital Segamat,0,0,0,0,0,0,0,0,0
2022-12-16,Hospital Pontian,0,0,0,0,0,0,0,0,0
2022-12-16,Hospital Kota Tinggi,18,1,5,3,2,0,1,3,3
2022-12-16,Hospital Mersing,48,5,7,4,3,8,6,5,10
2022-12-16,Hospital Tangkak,16,2,0,3,4,0,3,1,3
2022-12-16,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",36,2,5,4,6,5,5,4,5
2022-12-16,Sultan Ismail Hospital,5,1,0,0,1,1,1,0,1
2022-12-16,"Hospital Sultanah Aminah, Johor Bahru[2]",16,1,0,3,4,3,1,2,2
2022-12-16,"Sultanah Bahiyah Hospital, Alor Setar",6,3,0,0,0,2,0,0,1
2022-12-16,"Sultan Abdul Halim Hospital, Sungai Petani",28,6,4,3,3,6,2,2,2
2022-12-16,Pendang Hospital,0,0,0,0,0,0,0,0,0
2022-12-16,Kulim Hospital,15,3,0,0,2,4,3,2,1
2022-12-16,Baling Hospital,18,3,3,3,3,1,2,2,1
2022-12-16,Sik Hospital,21,4,3,3,4,1,0,3,3
2022-12-16,Hospital Yan,12,1,2,1,1,0,2,5,0
2022-12-16,Hospital Jitra,24,3,5,4,4,2,3,1,2
2022-12-16,Hospital Kuala Nerang,0,0,0,0,0,0,0,0,0
2022-12-16,"Hospital Raja Perempuan Zainab II, Kota Bharu",0,0,0,0,0,0,0,0,0
2022-12-16,Hospital Pasir Mas,35,5,6,5,4,2,3,7,3
2022-12-16,Hospital Tumpat,40,3,4,3,4,6,10,7,3
2022-12-16,Hospital Machang,0,0,0,0,0,0,0,0,0
2022-12-16,Hospital Jeli,0,0,0,0,0,0,0,0,0
2022-12-16,Hospital Tanah Merah,0,0,0,0,0,0,0,0,0
2022-12-16,"Hospital Tengku Anis, Pasir Putih",8,1,1,0,3,0,0,1,2
2022-12-16,Hospital Gua Musang,0,0,0,0,0,0,0,0,0
2022-12-16,Hospital Kuala Krai,56,9,7,7,5,6,9,9,4
2022-12-16,Hospital Universiti Sains Malaysia (HUSM),24,2,3,2,5,3,3,2,4
2022-12-16,Kuala Lumpur Hospital,0,0,0,0,0,0,0,0,0
2022-12-16,National Heart Institute of Malaysia (IJN),42,6,5,6,3,7,7,5,3
2022-12-16,Hospital Canselor Tuanku Muhriz UKM (HCTM),6,0,0,1,3,2,0,0,0
2022-12-16,University Malaya Medical Centre (UMMC),18,1,5,1,2,2,4,0,3
2022-12-16,Hospital Angkatan Tentera Tuanku Mizan,18,5,3,3,1,3,1,1,1
2022-12-16,Hospital Rehabilitasi Cheras,48,2,5,8,6,6,10,4,7
2022-12-16,Hospital Nukleus Labuan,0,0,0,0,0,0,0,0,0
2022-12-16,Jabatan Kesihatan Labuan,8,0,1,0,2,2,1,1,1
2022-12-16,Malacca General Hospital,0,0,0,0,0,0,0,0,0
2022-12-16,Hospital Alor Gajah,24,5,3,7,3,3,1,2,0
2022-12-16,Hospital Jasin,8,2,1,0,1,2,1,1,0
2022-12-16,Hospital Angkatan Tentera Terendak,6,0,0,0,0,3,1,1,1
2022-12-16,Tuanku Ja'afar Hospital,0,0,0,0,0,0,0,0,0
2022-12-16,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",0,0,0,0,0,0,0,0,0
2022-12-16,Hospital Port Dickson,5,1,1,1,0,0,1,1,0
2022-12-16,Hospital Tampin,16,2,4,1,1,4,0,2,2
2022-12-16,Hospital Jelebu,42,8,3,4,8,4,1,10,4
2022-12-16,Hospital Jempol,18,3,5,1,1,3,3,1,1
