,date,hospital,requests,A+,A-,B+,B-,AB+,AB-,O+,O-
7787,1970-01-01 00:00:00.000000052,Hospital Kemaman,10,1,1,2,1,1,1,1,2
7788,1970-01-01 00:00:00.000000052,Hospital Besut,5,1,1,2,0,0,0,1,0
7789,1970-01-01 00:00:00.000000052,Hospital Hulu Terengganu,8,0,2,1,3,1,1,0,0
7790,1970-01-01 00:00:00.000000052,Hospital Setiu,10,0,1,0,1,4,3,1,0
7791,1970-01-01 00:00:00.000000053,"Hospital Pakar Sultanah Fatimah, Muar",10,1,1,1,0,3,2,1,1
7792,1970-01-01 00:00:00.000000053,"Hospital Sultanah Nora Ismail, Batu Pahat",35,5,2,6,3,4,6,4,5
7793,1970-01-01 00:00:00.000000053,"Hospital Enche Besar Hajjah Kalsom, Kluang",35,4,5,2,7,8,3,1,5
7794,1970-01-01 00:00:00.000000053,Hospital Segamat,24,2,3,2,2,2,4,5,4
7795,1970-01-01 00:00:00.000000053,Hospital Pontian,12,2,2,3,2,1,0,1,1
7796,1970-01-01 00:00:00.000000053,Hospital Kota Tinggi,0,0,0,0,0,0,0,0,0
7797,1970-01-01 00:00:00.000000053,Hospital Mersing,56,7,7,7,6,4,7,6,12
7798,1970-01-01 00:00:00.000000053,Hospital Tangkak,14,1,1,3,2,3,1,2,1
7799,1970-01-01 00:00:00.000000053,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",6,1,3,0,0,0,1,0,1
7800,1970-01-01 00:00:00.000000053,Sultan Ismail Hospital,5,0,1,0,0,2,0,2,0
7801,1970-01-01 00:00:00.000000053,"Hospital Sultanah Aminah, Johor Bahru[2]",12,1,2,2,2,0,2,0,3
7802,1970-01-01 00:00:00.000000053,"Sultanah Bahiyah Hospital, Alor Setar",28,2,7,3,4,1,3,3,5
7803,1970-01-01 00:00:00.000000053,"Sultan Abdul Halim Hospital, Sungai Petani",0,0,0,0,0,0,0,0,0
7804,1970-01-01 00:00:00.000000053,Pendang Hospital,0,0,0,0,0,0,0,0,0
7805,1970-01-01 00:00:00.000000053,Kulim Hospital,6,2,0,0,2,1,0,1,0
7806,1970-01-01 00:00:00.000000053,Baling Hospital,24,2,1,4,7,4,3,0,3
7807,1970-01-01 00:00:00.000000053,Sik Hospital,0,0,0,0,0,0,0,0,0
7808,1970-01-01 00:00:00.000000053,Hospital Yan,24,1,5,3,5,2,4,2,2
7809,1970-01-01 00:00:00.000000053,Hospital Jitra,0,0,0,0,0,0,0,0,0
7810,1970-01-01 00:00:00.000000053,Hospital Kuala Nerang,6,2,0,0,1,1,0,1,1
7811,1970-01-01 00:00:00.000000053,"Hospital Raja Perempuan Zainab II, Kota Bharu",0,0,0,0,0,0,0,0,0
7812,1970-01-01 00:00:00.000000053,Hospital Pasir Mas,8,0,1,3,0,1,1,2,0
7813,1970-01-01 00:00:00.000000053,Hospital Tumpat,8,1,0,0,1,1,1,1,3
7814,1970-01-01 00:00:00.000000053,Hospital Machang,20,6,0,1,2,4,3,2,2
7815,1970-01-01 00:00:00.000000053,Hospital Jeli,6,2,0,2,0,0,1,1,0
7816,1970-01-01 00:00:00.000000053,Hospital Tanah Merah,6,0,0,0,0,0,2,2,2
7817,1970-01-01 00:00:00.000000053,"Hospital Tengku Anis, Pasir Putih",64,6,6,6,9,11,8,9,9
7818,1970-01-01 00:00:00.000000053,Hospital Gua Musang,36,3,5,5,2,7,5,5,4
7819,1970-01-01 00:00:00.000000053,Hospital Kuala Krai,42,7,5,6,6,7,3,5,3
7820,1970-01-01 00:00:00.000000053,Hospital Universiti Sains Malaysia (HUSM),0,0,0,0,0,0,0,0,0
7821,1970-01-01 00:00:00.000000053,Kuala Lumpur Hospital,6,1,0,0,1,1,2,0,1
7822,1970-01-01 00:00:00.000000053,National Heart Institute of Malaysia (IJN),0,0,0,0,0,0,0,0,0
7823,1970-01-01 00:00:00.000000053,Hospital Canselor Tuanku Muhriz UKM (HCTM),8,1,1,1,1,1,2,1,0
7824,1970-01-01 00:00:00.000000053,University Malaya Medical Centre (UMMC),24,5,3,2,3,1,4,4,2
7825,1970-01-01 00:00:00.000000053,Hospital Angkatan Tentera Tuanku Mizan,0,0,0,0,0,0,0,0,0
7826,1970-01-01 00:00:00.000000053,Hospital Rehabilitasi Cheras,16,1,0,2,4,4,2,1,2
7827,1970-01-01 00:00:00.000000053,Hospital Nukleus Labuan,0,0,0,0,0,0,0,0,0
7828,1970-01-01 00:00:00.000000053,Jabatan Kesihatan Labuan,14,4,1,1,3,0,1,4,0
7829,1970-01-01 00:00:00.000000053,Malacca General Hospital,78,13,7,8,13,9,9,14,5
7830,1970-01-01 00:00:00.000000053,Hospital Alor Gajah,20,3,4,1,2,3,4,0,3
7831,1970-01-01 00:00:00.000000053,Hospital Jasin,50,6,4,10,9,7,4,6,4
7832,1970-01-01 00:00:00.000000053,Hospital Angkatan Tentera Terendak,0,0,0,0,0,0,0,0,0
7833,1970-01-01 00:00:00.000000053,Tuanku Ja'afar Hospital,30,7,2,6,1,7,5,1,1
7834,1970-01-01 00:00:00.000000053,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",0,0,0,0,0,0,0,0,0
7835,1970-01-01 00:00:00.000000053,Hospital Port Dickson,12,0,0,0,1,2,3,1,5
7836,1970-01-01 00:00:00.000000053,Hospital Tampin,64,6,10,7,9,7,13,6,6
7837,1970-01-01 00:00:00.000000053,Hospital Jelebu,0,0,0,0,0,0,0,0,0
7838,1970-01-01 00:00:00.000000053,Hospital Jempol,0,0,0,0,0,0,0,0,0
7839,1970-01-01 00:00:00.000000053,Hospital Rembau,0,0,0,0,0,0,0,0,0
7840,1970-01-01 00:00:00.000000053,Tengku Ampuan Afzan Hospital,0,0,0,0,0,0,0,0,0
7841,1970-01-01 00:00:00.000000053,Hospital Pekan,0,0,0,0,0,0,0,0,0
7842,1970-01-01 00:00:00.000000053,Hospital Kuala Lipis,49,7,4,10,1,3,6,10,8
7843,1970-01-01 00:00:00.000000053,Hospital Raub,0,0,0,0,0,0,0,0,0
7844,1970-01-01 00:00:00.000000053,Hospital Bentong,7,0,2,1,0,1,1,2,0
7845,1970-01-01 00:00:00.000000053,Hospital Jerantut,15,3,0,1,4,2,2,0,3
7846,1970-01-01 00:00:00.000000053,Hospital Jengka,0,0,0,0,0,0,0,0,0
7847,1970-01-01 00:00:00.000000053,Hospital Muadzam Shah,0,0,0,0,0,0,0,0,0
7848,1970-01-01 00:00:00.000000053,"Hospital Sultan Haji Ahmad Shah, Temerloh",0,0,0,0,0,0,0,0,0
7849,1970-01-01 00:00:00.000000053,Hospital Cameron Highlands,0,0,0,0,0,0,0,0,0
7850,1970-01-01 00:00:00.000000053,Hospital Rompin,0,0,0,0,0,0,0,0,0
7851,1970-01-01 00:00:00.000000053,Hospital Universiti Islam Antabangsa (UIA) Kuantan,18,3,0,2,2,3,4,2,2
7852,1970-01-01 00:00:00.000000053,Hospital Bera,5,1,0,0,0,2,0,1,1
7853,1970-01-01 00:00:00.000000053,Penang General Hospital,0,0,0,0,0,0,0,0,0
7854,1970-01-01 00:00:00.000000053,Hospital Sungai Bakap,56,7,7,7,6,7,4,11,7
7855,1970-01-01 00:00:00.000000053,Hospital Bukit Mertajam,6,0,0,2,1,1,1,0,1
7856,1970-01-01 00:00:00.000000053,Hospital Balik Pulau,16,0,0,1,2,5,2,4,2
7857,1970-01-01 00:00:00.000000053,Hospital Seberang Jaya,14,2,1,0,2,5,1,1,2
7858,1970-01-01 00:00:00.000000053,Hospital Kepala Batas,8,2,2,1,0,0,1,1,1
7859,1970-01-01 00:00:00.000000053,Hospital Batu Gajah,6,1,0,1,0,1,2,1,0
7860,1970-01-01 00:00:00.000000053,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",10,2,1,4,2,0,1,0,0
7861,1970-01-01 00:00:00.000000053,Hospital Changkat Melintang,24,3,1,1,5,4,3,2,5
7862,1970-01-01 00:00:00.000000053,Hospital Grik,18,3,1,0,0,6,5,2,1
7863,1970-01-01 00:00:00.000000053,Hospital Kampar,12,1,0,1,2,0,1,3,4
7864,1970-01-01 00:00:00.000000053,Hospital Kuala Kangsar,21,1,0,5,5,2,2,4,2
7865,1970-01-01 00:00:00.000000053,Hospital Parit Buntar,0,0,0,0,0,0,0,0,0
7866,1970-01-01 00:00:00.000000053,"Hospital Raja Permaisuri Bainun, Ipoh",7,0,1,2,0,1,0,2,1
7867,1970-01-01 00:00:00.000000053,Hospital Selama,6,0,1,1,0,3,0,0,1
7868,1970-01-01 00:00:00.000000053,Hospital Seri Manjung,5,0,0,0,0,1,2,1,1
7869,1970-01-01 00:00:00.000000053,Hospital Sg. Siput,24,2,4,1,4,4,2,2,5
7870,1970-01-01 00:00:00.000000053,Hospital Slim River,32,1,4,5,6,3,6,4,3
7871,1970-01-01 00:00:00.000000053,Hospital Tapah,7,0,1,0,0,4,0,1,1
7872,1970-01-01 00:00:00.000000053,Hospital Taiping,7,0,1,1,1,1,2,1,0
7873,1970-01-01 00:00:00.000000053,Hospital Teluk Intan,40,4,4,7,4,7,3,7,4
7874,1970-01-01 00:00:00.000000053,"Hospital Tuanku Fauziah, Kangar",0,0,0,0,0,0,0,0,0
7875,1970-01-01 00:00:00.000000053,Putrajaya Hospital,7,0,0,2,2,2,0,0,1
7876,1970-01-01 00:00:00.000000053,National Cancer Institute,16,0,3,3,2,4,2,0,2
7877,1970-01-01 00:00:00.000000053,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",6,0,2,2,1,0,1,0,0
7878,1970-01-01 00:00:00.000000053,"Duchess of Kent Hospital, Sandakan",0,0,0,0,0,0,0,0,0
7879,1970-01-01 00:00:00.000000053,Hospital Beaufort,8,1,0,2,1,0,3,1,0
7880,1970-01-01 00:00:00.000000053,Hospital Beluran,50,4,4,7,4,6,11,9,5
7881,1970-01-01 00:00:00.000000053,Hospital Keningau,14,4,1,1,3,1,1,1,2
7882,1970-01-01 00:00:00.000000053,Hospital Kinabatangan,8,0,1,1,1,2,1,1,1
7883,1970-01-01 00:00:00.000000053,Hospital Kota Belud,14,2,0,3,2,2,2,3,0
7884,1970-01-01 00:00:00.000000053,Hospital Kota Marudu,0,0,0,0,0,0,0,0,0
7885,1970-01-01 00:00:00.000000053,Hospital Kuala Penyu,0,0,0,0,0,0,0,0,0
7886,1970-01-01 00:00:00.000000053,Hospital Kudat,0,0,0,0,0,0,0,0,0
7887,1970-01-01 00:00:00.000000053,Hospital Lahad Datu,15,0,1,4,3,1,1,3,2
7888,1970-01-01 00:00:00.000000053,Hospital Mesra Bukit Padang,10,2,2,0,0,2,2,0,2
7889,1970-01-01 00:00:00.000000053,Hospital Papar,0,0,0,0,0,0,0,0,0
7890,1970-01-01 00:00:00.000000053,Hospital Ranau,0,0,0,0,0,0,0,0,0
7891,1970-01-01 00:00:00.000000053,Hospital Semporna,0,0,0,0,0,0,0,0,0
7892,1970-01-01 00:00:00.000000053,Hospital Sipitang,0,0,0,0,0,0,0,0,0
7893,1970-01-01 00:00:00.000000053,Hospital Tambunan,12,3,2,1,1,2,2,0,1
7894,1970-01-01 00:00:00.000000053,Hospital Tawau,14,4,1,1,1,4,1,0,2
7895,1970-01-01 00:00:00.000000053,Hospital Tenom,0,0,0,0,0,0,0,0,0
7896,1970-01-01 00:00:00.000000053,Hospital Wanita dan Kanak-Kanak Sabah[5],24,1,1,1,1,5,6,4,5
7897,1970-01-01 00:00:00.000000053,Sarawak General Hospital,0,0,0,0,0,0,0,0,0
7898,1970-01-01 00:00:00.000000053,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",5,2,1,1,0,1,0,0,0
7899,1970-01-01 00:00:00.000000053,Hospital Bau,0,0,0,0,0,0,0,0,0
7900,1970-01-01 00:00:00.000000053,Hospital Sibu,0,0,0,0,0,0,0,0,0
7901,1970-01-01 00:00:00.000000053,Hospital Miri,14,2,0,3,2,0,4,1,2
7902,1970-01-01 00:00:00.000000053,Hospital Sarikei,28,8,4,1,2,3,6,2,2
7903,1970-01-01 00:00:00.000000053,Hospital Sri Aman,0,0,0,0,0,0,0,0,0
7904,1970-01-01 00:00:00.000000053,Hospital Limbang,0,0,0,0,0,0,0,0,0
7905,1970-01-01 00:00:00.000000053,Hospital Lawas,24,3,3,3,2,3,5,1,4
7906,1970-01-01 00:00:00.000000053,Hospital Kapit,30,4,3,11,1,4,2,3,2
7907,1970-01-01 00:00:00.000000053,Hospital Sentosa,0,0,0,0,0,0,0,0,0
7908,1970-01-01 00:00:00.000000053,Hospital Mukah,0,0,0,0,0,0,0,0,0
7909,1970-01-01 00:00:00.000000053,Hospital Marudi,70,11,8,11,8,9,2,12,9
7910,1970-01-01 00:00:00.000000053,Hospital Lundu,7,0,0,2,0,0,2,2,1
7911,1970-01-01 00:00:00.000000053,Hospital Bintulu,0,0,0,0,0,0,0,0,0
7912,1970-01-01 00:00:00.000000053,Hospital Betong,15,2,1,4,0,2,3,2,1
7913,1970-01-01 00:00:00.000000053,Hospital Serian,21,2,3,1,2,5,2,4,2
7914,1970-01-01 00:00:00.000000053,Hospital Simunjan,0,0,0,0,0,0,0,0,0
7915,1970-01-01 00:00:00.000000053,Rajah Charles Brooke Memorial Hospital,28,2,4,1,2,4,6,5,4
7916,1970-01-01 00:00:00.000000053,Hospital Kanowit,24,1,2,2,4,4,3,4,4
7917,1970-01-01 00:00:00.000000053,Hospital Saratok,0,0,0,0,0,0,0,0,0
7918,1970-01-01 00:00:00.000000053,Hospital Dalat,0,0,0,0,0,0,0,0,0
7919,1970-01-01 00:00:00.000000053,Hospital Shah Alam,88,10,12,8,12,13,10,8,15
7920,1970-01-01 00:00:00.000000053,Hospital Ampang,42,5,5,10,4,4,5,5,4
7921,1970-01-01 00:00:00.000000053,Hospital Banting,7,2,1,0,0,3,1,0,0
7922,1970-01-01 00:00:00.000000053,Hospital Kajang,15,2,5,2,2,0,1,2,1
7923,1970-01-01 00:00:00.000000053,Hospital Kuala Kubu Baru,24,3,3,2,3,2,4,3,4
7924,1970-01-01 00:00:00.000000053,Hospital Selayang,16,2,2,3,1,3,0,2,3
7925,1970-01-01 00:00:00.000000053,Hospital Sultan Idris Shah Serdang,16,3,0,2,1,4,2,0,4
7926,1970-01-01 00:00:00.000000053,Hospital Sungai Buloh,20,2,2,0,3,1,5,4,3
7927,1970-01-01 00:00:00.000000053,Hospital Tanjung Karang,5,0,0,0,0,2,1,0,2
7928,1970-01-01 00:00:00.000000053,"Hospital Tengku Ampuan Jemaah, Sabak Bernam",63,7,10,7,5,6,8,9,11
7929,1970-01-01 00:00:00.000000053,"Hospital Tengku Ampuan Rahimah, Klang",6,0,0,2,1,0,1,1,1
7930,1970-01-01 00:00:00.000000053,Universiti Putra Malaysia Teaching Hospital,32,3,5,3,5,4,2,5,5
7931,1970-01-01 00:00:00.000000053,"Universiti Teknologi MARA Teaching Hospital, Puncak Alam",64,5,3,12,6,10,7,12,9
7932,1970-01-01 00:00:00.000000053,"Hospital Sultanah Nur Zahirah, Kuala Terengganu",42,6,3,5,4,6,9,3,6
7933,1970-01-01 00:00:00.000000053,Hospital Dungun,0,0,0,0,0,0,0,0,0
7934,1970-01-01 00:00:00.000000053,Hospital Kemaman,0,0,0,0,0,0,0,0,0
7935,1970-01-01 00:00:00.000000053,Hospital Besut,0,0,0,0,0,0,0,0,0
7936,1970-01-01 00:00:00.000000053,Hospital Hulu Terengganu,7,2,1,0,1,2,0,0,1
7937,1970-01-01 00:00:00.000000053,Hospital Setiu,8,0,2,2,1,2,0,1,0
7938,1970-01-01 00:00:00.000000054,"Hospital Pakar Sultanah Fatimah, Muar",63,11,9,6,7,10,5,6,9
7939,1970-01-01 00:00:00.000000054,"Hospital Sultanah Nora Ismail, Batu Pahat",30,4,7,4,3,0,4,5,3
7940,1970-01-01 00:00:00.000000054,"Hospital Enche Besar Hajjah Kalsom, Kluang",18,3,3,1,2,2,3,3,1
7941,1970-01-01 00:00:00.000000054,Hospital Segamat,21,6,2,3,3,1,1,3,2
7942,1970-01-01 00:00:00.000000054,Hospital Pontian,8,0,1,3,0,1,0,1,2
7943,1970-01-01 00:00:00.000000054,Hospital Kota Tinggi,6,0,1,0,2,1,1,1,0
7944,1970-01-01 00:00:00.000000054,Hospital Mersing,54,7,9,8,8,2,4,7,9
7945,1970-01-01 00:00:00.000000054,Hospital Tangkak,16,2,1,2,3,2,1,3,2
7946,1970-01-01 00:00:00.000000054,"Hospital Temenggung Seri Maharaja Tun Ibrahim, Kulai",8,2,1,1,0,2,1,1,0
7947,1970-01-01 00:00:00.000000054,Sultan Ismail Hospital,20,4,3,1,4,1,0,4,3
7948,1970-01-01 00:00:00.000000054,"Hospital Sultanah Aminah, Johor Bahru[2]",24,2,4,2,3,4,2,5,2
7949,1970-01-01 00:00:00.000000054,"Sultanah Bahiyah Hospital, Alor Setar",24,8,0,3,1,2,2,3,5
7950,1970-01-01 00:00:00.000000054,"Sultan Abdul Halim Hospital, Sungai Petani",14,1,6,3,0,0,2,1,1
7951,1970-01-01 00:00:00.000000054,Pendang Hospital,0,0,0,0,0,0,0,0,0
7952,1970-01-01 00:00:00.000000054,Kulim Hospital,5,1,1,0,0,1,2,0,0
7953,1970-01-01 00:00:00.000000054,Baling Hospital,24,1,6,3,3,3,2,3,3
7954,1970-01-01 00:00:00.000000054,Sik Hospital,0,0,0,0,0,0,0,0,0
7955,1970-01-01 00:00:00.000000054,Hospital Yan,0,0,0,0,0,0,0,0,0
7956,1970-01-01 00:00:00.000000054,Hospital Jitra,0,0,0,0,0,0,0,0,0
7957,1970-01-01 00:00:00.000000054,Hospital Kuala Nerang,30,3,4,5,3,4,4,3,4
7958,1970-01-01 00:00:00.000000054,"Hospital Raja Perempuan Zainab II, Kota Bharu",0,0,0,0,0,0,0,0,0
7959,1970-01-01 00:00:00.000000054,Hospital Pasir Mas,10,3,1,0,2,1,2,1,0
7960,1970-01-01 00:00:00.000000054,Hospital Tumpat,24,6,0,5,1,1,4,3,4
7961,1970-01-01 00:00:00.000000054,Hospital Machang,49,7,5,6,4,3,8,9,7
7962,1970-01-01 00:00:00.000000054,Hospital Jeli,5,0,1,0,0,0,1,3,0
7963,1970-01-01 00:00:00.000000054,Hospital Tanah Merah,0,0,0,0,0,0,0,0,0
7964,1970-01-01 00:00:00.000000054,"Hospital Tengku Anis, Pasir Putih",28,4,5,3,5,4,1,4,2
7965,1970-01-01 00:00:00.000000054,Hospital Gua Musang,35,3,5,4,7,0,5,6,5
7966,1970-01-01 00:00:00.000000054,Hospital Kuala Krai,42,5,2,9,5,8,6,5,2
7967,1970-01-01 00:00:00.000000054,Hospital Universiti Sains Malaysia (HUSM),5,1,2,0,1,0,1,0,0
7968,1970-01-01 00:00:00.000000054,Kuala Lumpur Hospital,6,1,0,1,1,0,1,1,1
7969,1970-01-01 00:00:00.000000054,National Heart Institute of Malaysia (IJN),18,2,4,3,2,3,1,2,1
7970,1970-01-01 00:00:00.000000054,Hospital Canselor Tuanku Muhriz UKM (HCTM),7,2,0,0,2,0,2,0,1
7971,1970-01-01 00:00:00.000000054,University Malaya Medical Centre (UMMC),5,0,0,1,0,1,0,2,1
7972,1970-01-01 00:00:00.000000054,Hospital Angkatan Tentera Tuanku Mizan,5,1,1,1,0,1,0,1,0
7973,1970-01-01 00:00:00.000000054,Hospital Rehabilitasi Cheras,14,2,1,4,3,2,1,1,0
7974,1970-01-01 00:00:00.000000054,Hospital Nukleus Labuan,24,2,1,4,4,2,5,2,4
7975,1970-01-01 00:00:00.000000054,Jabatan Kesihatan Labuan,24,4,4,3,2,2,4,5,0
7976,1970-01-01 00:00:00.000000054,Malacca General Hospital,105,18,13,14,12,18,10,11,9
7977,1970-01-01 00:00:00.000000054,Hospital Alor Gajah,20,3,2,0,3,4,4,2,2
7978,1970-01-01 00:00:00.000000054,Hospital Jasin,18,3,0,2,2,3,1,2,5
7979,1970-01-01 00:00:00.000000054,Hospital Angkatan Tentera Terendak,0,0,0,0,0,0,0,0,0
7980,1970-01-01 00:00:00.000000054,Tuanku Ja'afar Hospital,21,3,3,3,1,1,1,2,7
7981,1970-01-01 00:00:00.000000054,"Hospital Tuanku Ampuan Najihah, Kuala Pilah",0,0,0,0,0,0,0,0,0
7982,1970-01-01 00:00:00.000000054,Hospital Port Dickson,18,3,2,2,2,2,2,1,4
7983,1970-01-01 00:00:00.000000054,Hospital Tampin,24,3,5,2,5,2,1,2,4
7984,1970-01-01 00:00:00.000000054,Hospital Jelebu,5,1,0,0,0,0,0,1,3
7985,1970-01-01 00:00:00.000000054,Hospital Jempol,14,3,4,3,0,1,2,0,1
7986,1970-01-01 00:00:00.000000054,Hospital Rembau,0,0,0,0,0,0,0,0,0
7987,1970-01-01 00:00:00.000000054,Tengku Ampuan Afzan Hospital,16,0,1,3,3,3,0,2,4
7988,1970-01-01 00:00:00.000000054,Hospital Pekan,0,0,0,0,0,0,0,0,0
7989,1970-01-01 00:00:00.000000054,Hospital Kuala Lipis,32,4,4,5,6,3,6,3,1
7990,1970-01-01 00:00:00.000000054,Hospital Raub,10,1,2,0,0,3,2,2,0
7991,1970-01-01 00:00:00.000000054,Hospital Bentong,8,1,2,2,0,0,1,1,1
7992,1970-01-01 00:00:00.000000054,Hospital Jerantut,10,0,1,2,1,3,3,0,0
7993,1970-01-01 00:00:00.000000054,Hospital Jengka,0,0,0,0,0,0,0,0,0
7994,1970-01-01 00:00:00.000000054,Hospital Muadzam Shah,6,0,2,0,0,2,0,1,1
7995,1970-01-01 00:00:00.000000054,"Hospital Sultan Haji Ahmad Shah, Temerloh",21,1,3,2,3,2,6,0,4
7996,1970-01-01 00:00:00.000000054,Hospital Cameron Highlands,18,1,4,3,3,0,4,1,2
7997,1970-01-01 00:00:00.000000054,Hospital Rompin,12,1,2,2,0,1,4,2,0
7998,1970-01-01 00:00:00.000000054,Hospital Universiti Islam Antabangsa (UIA) Kuantan,18,5,4,2,2,1,0,0,4
7999,1970-01-01 00:00:00.000000054,Hospital Bera,0,0,0,0,0,0,0,0,0
8000,1970-01-01 00:00:00.000000054,Penang General Hospital,0,0,0,0,0,0,0,0,0
8001,1970-01-01 00:00:00.000000054,Hospital Sungai Bakap,48,5,8,7,4,6,9,3,6
8002,1970-01-01 00:00:00.000000054,Hospital Bukit Mertajam,35,5,2,6,3,3,5,9,2
8003,1970-01-01 00:00:00.000000054,Hospital Balik Pulau,16,0,2,2,2,3,2,0,5
8004,1970-01-01 00:00:00.000000054,Hospital Seberang Jaya,24,3,2,1,2,3,6,3,4
8005,1970-01-01 00:00:00.000000054,Hospital Kepala Batas,0,0,0,0,0,0,0,0,0
8006,1970-01-01 00:00:00.000000054,Hospital Batu Gajah,0,0,0,0,0,0,0,0,0
8007,1970-01-01 00:00:00.000000054,"Hospital Bahagia Ulu Kinta, Tanjung Rambutan",14,2,3,1,1,0,4,1,2
8008,1970-01-01 00:00:00.000000054,Hospital Changkat Melintang,15,2,1,1,4,2,1,3,1
8009,1970-01-01 00:00:00.000000054,Hospital Grik,7,0,1,3,0,0,1,1,1
8010,1970-01-01 00:00:00.000000054,Hospital Kampar,16,4,2,1,1,1,1,4,2
8011,1970-01-01 00:00:00.000000054,Hospital Kuala Kangsar,7,1,1,0,2,1,1,0,1
8012,1970-01-01 00:00:00.000000054,Hospital Parit Buntar,0,0,0,0,0,0,0,0,0
8013,1970-01-01 00:00:00.000000054,"Hospital Raja Permaisuri Bainun, Ipoh",14,3,2,1,3,1,1,1,2
8014,1970-01-01 00:00:00.000000054,Hospital Selama,21,2,1,3,1,3,5,2,4
8015,1970-01-01 00:00:00.000000054,Hospital Seri Manjung,0,0,0,0,0,0,0,0,0
8016,1970-01-01 00:00:00.000000054,Hospital Sg. Siput,0,0,0,0,0,0,0,0,0
8017,1970-01-01 00:00:00.000000054,Hospital Slim River,6,1,0,1,0,0,0,3,1
8018,1970-01-01 00:00:00.000000054,Hospital Tapah,25,2,5,6,3,2,1,3,3
8019,1970-01-01 00:00:00.000000054,Hospital Taiping,5,0,0,0,2,1,1,1,0
8020,1970-01-01 00:00:00.000000054,Hospital Teluk Intan,12,2,0,2,2,1,2,1,2
8021,1970-01-01 00:00:00.000000054,"Hospital Tuanku Fauziah, Kangar",0,0,0,0,0,0,0,0,0
8022,1970-01-01 00:00:00.000000054,Putrajaya Hospital,0,0,0,0,0,0,0,0,0
8023,1970-01-01 00:00:00.000000054,National Cancer Institute,0,0,0,0,0,0,0,0,0
8024,1970-01-01 00:00:00.000000054,"Queen Elizabeth Hospital, Kota Kinabalu (I & II)",0,0,0,0,0,0,0,0,0
8025,1970-01-01 00:00:00.000000054,"Duchess of Kent Hospital, Sandakan",6,1,1,1,1,0,0,2,0
8026,1970-01-01 00:00:00.000000054,Hospital Beaufort,0,0,0,0,0,0,0,0,0
8027,1970-01-01 00:00:00.000000054,Hospital Beluran,56,8,6,8,3,10,8,3,10
8028,1970-01-01 00:00:00.000000054,Hospital Keningau,24,1,4,2,2,3,5,2,5
8029,1970-01-01 00:00:00.000000054,Hospital Kinabatangan,0,0,0,0,0,0,0,0,0
8030,1970-01-01 00:00:00.000000054,Hospital Kota Belud,18,2,3,0,1,6,1,4,1
8031,1970-01-01 00:00:00.000000054,Hospital Kota Marudu,8,1,1,1,0,3,1,0,1
8032,1970-01-01 00:00:00.000000054,Hospital Kuala Penyu,5,0,0,2,0,1,2,0,0
8033,1970-01-01 00:00:00.000000054,Hospital Kudat,0,0,0,0,0,0,0,0,0
8034,1970-01-01 00:00:00.000000054,Hospital Lahad Datu,16,2,3,2,2,3,2,2,0
8035,1970-01-01 00:00:00.000000054,Hospital Mesra Bukit Padang,6,1,0,0,2,0,1,2,0
8036,1970-01-01 00:00:00.000000054,Hospital Papar,7,0,1,2,1,2,0,0,1
8037,1970-01-01 00:00:00.000000054,Hospital Ranau,16,2,3,2,0,4,1,0,4
8038,1970-01-01 00:00:00.000000054,Hospital Semporna,0,0,0,0,0,0,0,0,0
8039,1970-01-01 00:00:00.000000054,Hospital Sipitang,0,0,0,0,0,0,0,0,0
8040,1970-01-01 00:00:00.000000054,Hospital Tambunan,16,3,4,2,0,0,4,0,3
8041,1970-01-01 00:00:00.000000054,Hospital Tawau,8,1,1,2,2,0,2,0,0
8042,1970-01-01 00:00:00.000000054,Hospital Tenom,0,0,0,0,0,0,0,0,0
8043,1970-01-01 00:00:00.000000054,Hospital Wanita dan Kanak-Kanak Sabah[5],16,1,3,3,2,2,0,2,3
8044,1970-01-01 00:00:00.000000054,Sarawak General Hospital,24,2,3,3,2,6,2,3,3
8045,1970-01-01 00:00:00.000000054,"Sarawak General Hospital, Kota Samarahan (Cardiac services)",0,0,0,0,0,0,0,0,0
8046,1970-01-01 00:00:00.000000054,Hospital Bau,8,1,0,0,1,2,3,0,1
8047,1970-01-01 00:00:00.000000054,Hospital Sibu,6,1,1,1,0,0,0,2,1
8048,1970-01-01 00:00:00.000000054,Hospital Miri,0,0,0,0,0,0,0,0,0
8049,1970-01-01 00:00:00.000000054,Hospital Sarikei,30,2,4,5,1,3,4,7,4
8050,1970-01-01 00:00:00.000000054,Hospital Sri Aman,0,0,0,0,0,0,0,0,0
8051,1970-01-01 00:00:00.000000054,Hospital Limbang,5,2,0,0,0,1,0,2,0
8052,1970-01-01 00:00:00.000000054,Hospital Lawas,20,1,3,2,1,2,5,3,3
8053,1970-01-01 00:00:00.000000054,Hospital Kapit,7,0,0,0,0,1,1,3,2
8054,1970-01-01 00:00:00.000000054,Hospital Sentosa,7,2,1,2,0,1,0,1,0
8055,1970-01-01 00:00:00.000000054,Hospital Mukah,0,0,0,0,0,0,0,0,0
8056,1970-01-01 00:00:00.000000054,Hospital Marudi,42,2,5,4,3,5,8,7,8
